Selected Approach           : for
Number of Threads           : 128
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 128
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.04 MB
Memory Size per Batch: 256MB
Buckets processed from each file per batch: 1024
Bucket size: 2048 bytes
Data read from each file per batch: 2.00MB

Total Batches: 16384
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 128
Files: 128, K32
Memory Limit: 483544MB


posix_fallocate (4398046515712 bytes) took 32.635 seconds


[0.01%] | Read: 3.7436s | Write: 0.2678s | Batch Time: 4.011439s | Total Time: 4.01s | ETA: 65719.41s | Throughput: 63.82 MB/s
[0.01%] | Read: 2.8420s | Write: 0.2675s | Batch Time: 3.109478s | Total Time: 7.12s | ETA: 58327.63s | Throughput: 82.33 MB/s
[0.02%] | Read: 2.8780s | Write: 0.2829s | Batch Time: 3.160834s | Total Time: 10.28s | ETA: 56142.11s | Throughput: 80.99 MB/s
[0.02%] | Read: 2.8888s | Write: 0.2833s | Batch Time: 3.172034s | Total Time: 13.45s | ETA: 55093.59s | Throughput: 80.71 MB/s
[0.03%] | Read: 2.8971s | Write: 0.2990s | Batch Time: 3.196105s | Total Time: 16.65s | ETA: 54542.06s | Throughput: 80.10 MB/s
[0.04%] | Read: 2.8306s | Write: 0.3067s | Batch Time: 3.137363s | Total Time: 19.79s | ETA: 54012.97s | Throughput: 81.60 MB/s
[0.04%] | Read: 2.8193s | Write: 0.3007s | Batch Time: 3.120036s | Total Time: 22.91s | ETA: 53593.60s | Throughput: 82.05 MB/s
[0.05%] | Read: 2.9409s | Write: 0.3127s | Batch Time: 3.253569s | Total Time: 26.16s | ETA: 53551.64s | Throughput: 78.68 MB/s
[0.05%] | Read: 2.8863s | Write: 0.2906s | Batch Time: 3.176897s | Total Time: 29.34s | ETA: 53378.79s | Throughput: 80.58 MB/s
[0.06%] | Read: 2.8636s | Write: 0.2982s | Batch Time: 3.161775s | Total Time: 32.50s | ETA: 53215.11s | Throughput: 80.97 MB/s
[0.07%] | Read: 2.7966s | Write: 0.3158s | Batch Time: 3.112435s | Total Time: 35.61s | ETA: 53007.17s | Throughput: 82.25 MB/s
[0.07%] | Read: 2.8117s | Write: 0.2936s | Batch Time: 3.105347s | Total Time: 38.72s | ETA: 52823.72s | Throughput: 82.44 MB/s
[0.08%] | Read: 2.7665s | Write: 0.2861s | Batch Time: 3.052634s | Total Time: 41.77s | ETA: 52601.61s | Throughput: 83.86 MB/s
[0.09%] | Read: 2.7849s | Write: 0.3167s | Batch Time: 3.101652s | Total Time: 44.87s | ETA: 52468.11s | Throughput: 82.54 MB/s
[0.09%] | Read: 2.8355s | Write: 0.2908s | Batch Time: 3.126395s | Total Time: 48.00s | ETA: 52379.00s | Throughput: 81.88 MB/s
[0.10%] | Read: 2.8592s | Write: 0.3032s | Batch Time: 3.162445s | Total Time: 51.16s | ETA: 52337.52s | Throughput: 80.95 MB/s
[0.10%] | Read: 2.8775s | Write: 0.3202s | Batch Time: 3.197708s | Total Time: 54.36s | ETA: 52334.50s | Throughput: 80.06 MB/s
[0.11%] | Read: 2.8213s | Write: 0.3024s | Batch Time: 3.123708s | Total Time: 57.48s | ETA: 52264.17s | Throughput: 81.95 MB/s
[0.12%] | Read: 2.8416s | Write: 0.2931s | Batch Time: 3.134673s | Total Time: 60.62s | ETA: 52210.51s | Throughput: 81.67 MB/s
[0.12%] | Read: 2.8920s | Write: 0.3305s | Batch Time: 3.222536s | Total Time: 63.84s | ETA: 52233.66s | Throughput: 79.44 MB/s
[0.13%] | Read: 2.9309s | Write: 0.2840s | Batch Time: 3.214902s | Total Time: 67.05s | ETA: 52248.34s | Throughput: 79.63 MB/s
[0.13%] | Read: 2.8223s | Write: 0.2936s | Batch Time: 3.115938s | Total Time: 70.17s | ETA: 52187.83s | Throughput: 82.16 MB/s
[0.14%] | Read: 2.8532s | Write: 0.3269s | Batch Time: 3.180079s | Total Time: 73.35s | ETA: 52177.89s | Throughput: 80.50 MB/s
[0.15%] | Read: 2.8235s | Write: 0.2921s | Batch Time: 3.115558s | Total Time: 76.47s | ETA: 52124.59s | Throughput: 82.17 MB/s
[0.15%] | Read: 2.8798s | Write: 0.2969s | Batch Time: 3.176737s | Total Time: 79.64s | ETA: 52115.29s | Throughput: 80.59 MB/s
[0.16%] | Read: 2.8498s | Write: 0.4852s | Batch Time: 3.335027s | Total Time: 82.98s | ETA: 52206.05s | Throughput: 76.76 MB/s
[0.16%] | Read: 2.8561s | Write: 0.2842s | Batch Time: 3.140330s | Total Time: 86.12s | ETA: 52171.89s | Throughput: 81.52 MB/s
[0.17%] | Read: 2.8593s | Write: 0.3050s | Batch Time: 3.164263s | Total Time: 89.28s | ETA: 52153.93s | Throughput: 80.90 MB/s
[0.18%] | Read: 2.8396s | Write: 0.2842s | Batch Time: 3.123763s | Total Time: 92.41s | ETA: 52114.14s | Throughput: 81.95 MB/s
[0.18%] | Read: 2.8013s | Write: 0.2848s | Batch Time: 3.086129s | Total Time: 95.49s | ETA: 52056.28s | Throughput: 82.95 MB/s
[0.19%] | Read: 2.8912s | Write: 0.3321s | Batch Time: 3.223279s | Total Time: 98.72s | ETA: 52074.30s | Throughput: 79.42 MB/s
[0.20%] | Read: 2.8699s | Write: 0.2902s | Batch Time: 3.160072s | Total Time: 101.88s | ETA: 52058.70s | Throughput: 81.01 MB/s
[0.20%] | Read: 2.8583s | Write: 0.2836s | Batch Time: 3.141938s | Total Time: 105.02s | ETA: 52034.88s | Throughput: 81.48 MB/s
[0.21%] | Read: 2.8524s | Write: 0.2832s | Batch Time: 3.135601s | Total Time: 108.15s | ETA: 52009.22s | Throughput: 81.64 MB/s
[0.21%] | Read: 2.8696s | Write: 0.2827s | Batch Time: 3.152340s | Total Time: 111.31s | ETA: 51992.66s | Throughput: 81.21 MB/s
[0.22%] | Read: 2.9120s | Write: 0.2832s | Batch Time: 3.195233s | Total Time: 114.50s | ETA: 51996.33s | Throughput: 80.12 MB/s
[0.23%] | Read: 2.8275s | Write: 0.2820s | Batch Time: 3.109458s | Total Time: 117.61s | ETA: 51961.72s | Throughput: 82.33 MB/s
[0.23%] | Read: 2.8783s | Write: 0.2818s | Batch Time: 3.160114s | Total Time: 120.77s | ETA: 51950.57s | Throughput: 81.01 MB/s
[0.24%] | Read: 2.9159s | Write: 0.3422s | Batch Time: 3.258083s | Total Time: 124.03s | ETA: 51980.88s | Throughput: 78.57 MB/s
[0.24%] | Read: 2.8720s | Write: 0.3313s | Batch Time: 3.203290s | Total Time: 127.23s | ETA: 51987.13s | Throughput: 79.92 MB/s
[0.25%] | Read: 2.8565s | Write: 0.3346s | Batch Time: 3.191020s | Total Time: 130.42s | ETA: 51988.09s | Throughput: 80.23 MB/s
[0.26%] | Read: 2.8435s | Write: 0.3336s | Batch Time: 3.177134s | Total Time: 133.60s | ETA: 51983.39s | Throughput: 80.58 MB/s
[0.26%] | Read: 2.8685s | Write: 0.3396s | Batch Time: 3.208064s | Total Time: 136.81s | ETA: 51990.52s | Throughput: 79.80 MB/s
[0.27%] | Read: 2.9543s | Write: 0.2925s | Batch Time: 3.246848s | Total Time: 140.06s | ETA: 52011.58s | Throughput: 78.85 MB/s
[0.27%] | Read: 2.8348s | Write: 0.2939s | Batch Time: 3.128674s | Total Time: 143.18s | ETA: 51988.65s | Throughput: 81.82 MB/s
[0.28%] | Read: 2.8667s | Write: 0.3342s | Batch Time: 3.200819s | Total Time: 146.39s | ETA: 51992.20s | Throughput: 79.98 MB/s
[0.29%] | Read: 2.8764s | Write: 0.3347s | Batch Time: 3.211050s | Total Time: 149.60s | ETA: 51999.03s | Throughput: 79.72 MB/s
[0.29%] | Read: 2.8514s | Write: 0.3360s | Batch Time: 3.187395s | Total Time: 152.78s | ETA: 51997.38s | Throughput: 80.32 MB/s
[0.30%] | Read: 2.8994s | Write: 0.2924s | Batch Time: 3.191781s | Total Time: 155.98s | ETA: 51997.14s | Throughput: 80.21 MB/s
[0.31%] | Read: 2.8180s | Write: 0.3345s | Batch Time: 3.152462s | Total Time: 159.13s | ETA: 51983.93s | Throughput: 81.21 MB/s
